adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-09-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,50.0,15.0,1.0,1386_119_15_5,5.0,KG,1473897600.0,2016.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-10-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,90.0,15.0,1.0,1391_119_15_5,5.0,KG,1476489600.0,2016.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-11-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,125.0,15.0,1.0,1386_119_15_5,5.0,KG,1479168000.0,2016.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2016-12-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,80.0,15.0,1.0,1386_119_15_5,5.0,KG,1481760000.0,2016.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-01-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,116.0,15.0,1.0,1386_119_15_5,5.0,KG,1484438400.0,2017.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-02-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,114.0,15.0,1.0,1391_119_15_5,5.0,KG,1487116800.0,2017.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-03-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,160.0,15.0,1.0,1386_119_15_5,5.0,KG,1489536000.0,2017.0
2765.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-04-15,,0.0,Groundnuts (shelled) - Retail (KG),1387.0,Kuajok,155.0,15.0,1.0,1387_119_15_5,5.0,KG,1492214400.0,2017.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-05-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,250.0,15.0,1.0,1386_119_15_5,5.0,KG,1494806400.0,2017.0
2747.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-06-15,,0.0,Groundnuts (shelled) - Retail (KG),2057.0,Yida,250.0,15.0,1.0,2057_119_15_5,5.0,KG,1497484800.0,2017.0
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-07-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,250.0,15.0,1.0,1386_119_15_5,5.0,KG,1500076800.0,2017.0
2748.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-08-15,,0.0,Groundnuts (shelled) - Retail (KG),1388.0,Konyo Konyo,250.0,15.0,1.0,1388_119_15_5,5.0,KG,1502755200.0,2017.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2017-09-15,,1.0,Groundnuts (shelled) - Retail (KG),,,250.0,,1.0,,,KG,,
2751.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-10-15,,0.0,Groundnuts (shelled) - Retail (KG),1386.0,Bor,250.0,15.0,1.0,1386_119_15_5,5.0,KG,1508025600.0,2017.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-11-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,263.0,15.0,1.0,1786_119_15_5,5.0,KG,1510704000.0,2017.0
2750.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2017-12-15,,0.0,Groundnuts (shelled) - Retail (KG),1786.0,Torit,206.0,15.0,1.0,1786_119_15_5,5.0,KG,1513296000.0,2017.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2018-01-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,264.0,15.0,1.0,1391_119_15_5,5.0,KG,1515974400.0,2018.0
37021.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2018-03-15,,0.0,Groundnuts (shelled) - Retail (KG),1389.0,Malakal,288.0,15.0,1.0,1389_119_15_5,5.0,KG,1521072000.0,2018.0
2766.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2018-04-15,,0.0,Groundnuts (shelled) - Retail (KG),1391.0,Jau,363.0,15.0,1.0,1391_119_15_5,5.0,KG,1523750400.0,2018.0
2746.0,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,South Sudan,SSP,2018-08-15,,0.0,Groundnuts (shelled) - Retail (KG),1390.0,Rumbek,290.0,15.0,1.0,1390_119_15_5,5.0,KG,1534291200.0,2018.0
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-01-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-02-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-03-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-04-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-05-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-06-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-07-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-08-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-09-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-10-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-11-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2013-12-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-01-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-02-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-03-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-04-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-05-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-06-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-07-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-08-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-09-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-10-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-11-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2014-12-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-01-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-02-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-03-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-04-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-05-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-06-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-07-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-08-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-09-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-10-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-11-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2015-12-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-01-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-02-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-03-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-04-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-05-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-06-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-07-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-08-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-09-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-10-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-11-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2016-12-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-01-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-02-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-03-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-04-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-05-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-06-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-07-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-08-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-09-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-10-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-11-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2017-12-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",,,2018-01-15,,1.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",,,92.5,,0.01,,,1/100 Head,,
2751.0,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",South Sudan,SSP,2018-03-15,,0.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",1386.0,Bor,92.5,15.0,0.01,1386_507_15_61,61.0,1/100 Head,1521072000.0,2018.0
2751.0,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",South Sudan,SSP,2018-04-15,,0.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",1386.0,Bor,100.0,15.0,0.01,1386_507_15_61,61.0,1/100 Head,1523750400.0,2018.0
2746.0,,"meat, fish and eggs",2,507,"Livestock (sheep, medium-sized male) - Retail","Sheep, medium-sz. male",South Sudan,SSP,2018-08-15,,0.0,"Livestock (sheep, medium-sized male) - Retail (1/100 Head)",1390.0,Rumbek,111.63,15.0,0.01,1390_507_15_61,61.0,1/100 Head,1534291200.0,2018.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-01-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1358208000.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-02-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1360886400.0,2013.0
2766.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-03-15,,0.0,Maize (white) - Retail (3.5 KG),1391.0,Jau,10.2,15.0,1.0,1391_67_15_47,47.0,3.5 KG,1363305600.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-04-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1365984000.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-05-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1368576000.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-06-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1371254400.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-07-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1373846400.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-08-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1376524800.0,2013.0
2751.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-09-15,,0.0,Maize (white) - Retail (3.5 KG),1386.0,Bor,10.5,15.0,1.0,1386_67_15_47,47.0,3.5 KG,1379203200.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-10-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1381795200.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-11-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1384473600.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2013-12-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1387065600.0,2013.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-01-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1389744000.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-02-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1392422400.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-03-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1394841600.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-04-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1397520000.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-05-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1400112000.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-06-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1402790400.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-07-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1405382400.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-08-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,11.5,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1408060800.0,2014.0
2754.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-09-15,,0.0,Maize (white) - Retail (3.5 KG),1384.0,Aweil (Town),11.0,15.0,1.0,1384_67_15_47,47.0,3.5 KG,1410739200.0,2014.0
2748.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-10-15,,0.0,Maize (white) - Retail (3.5 KG),1388.0,Konyo Konyo,10.0,15.0,1.0,1388_67_15_47,47.0,3.5 KG,1413331200.0,2014.0
2754.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-11-15,,0.0,Maize (white) - Retail (3.5 KG),1384.0,Aweil (Town),12.5,15.0,1.0,1384_67_15_47,47.0,3.5 KG,1416009600.0,2014.0
2751.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2014-12-15,,0.0,Maize (white) - Retail (3.5 KG),1386.0,Bor,12.0,15.0,1.0,1386_67_15_47,47.0,3.5 KG,1418601600.0,2014.0
2751.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2015-01-15,,0.0,Maize (white) - Retail (3.5 KG),1386.0,Bor,12.0,15.0,1.0,1386_67_15_47,47.0,3.5 KG,1421280000.0,2015.0
2751.0,,cereals and tubers,1,67,Maize (white) - Retail,Maize white,South Sudan,SSP,2015-02-15,,0.0,Maize (white) - Retail (3.5 KG),1386.0,Bor,12.0,15.0,1.0,1386_67_15_47,47.0,3.5 KG,1423958400.0,2015.0
